NCM,Descrição,Alíquota (%)
21011190;Outros;0
21011200;Preparações à base de extratos, essências ou concentrados ou à base de café;0
21012010;De chá;0
21012020;De mate;0
21013000;Chicória  torrada  e  outros  sucedâneos  torrados  do  café  e  respectivos extratos, essências e concentrados;0
21021090;Outras;0
21022000;Leveduras mortas; outros microrganismos monocelulares mortos;NT
21023000;Pós para levedar, preparados;0
21031090;Outros;0
21032010;Em embalagens imediatas de conteúdo inferior ou igual a 1 kg;0
21032090;Outros;0
21033010;Farinha de mostarda;0
21033021;Em embalagens imediatas de conteúdo inferior ou igual a 1 kg;0
21033029;Outras;0
21039011;Em embalagens imediatas de conteúdo inferior ou igual a 1 kg;0
21039019;Outra;0
21039021;Em embalagens imediatas de conteúdo inferior ou igual a 1 kg;0
21039029;Outros;0
21039091;Em embalagens imediatas de conteúdo inferior ou igual a 1 kg;0
21039099;Outros;0
21042000;Preparações alimentícias compostas homogeneizadas;0
21050010;Em embalagens imediatas de conteúdo inferior ou igual a 2 kg;5
21050090;Outros;5
21061000;Concentrados de proteínas e substâncias proteicas texturizadas;14
21069010;Preparações do tipo utilizado para elaboração de bebidas;14
21069021;Para   a   fabricação   de   pudins,   em   embalagens   imediatas   de conteúdo inferior ou igual a 1 kg;0
21069029;Outros;0
21069030;Complementos alimentares;0
21069040;Misturas  à  base  de  ascorbato  de  sódio  e  glucose  próprias  para embutidos;0
21069050;Gomas de mascar, sem açúcar;0
21069060;Caramelos,   confeitos,   pastilhas   e   produtos   semelhantes,   sem açúcar;0
21069090;Outras;0
22011000;Águas minerais e águas gaseificadas;4
22019000;Outros;NT
22021000;Águas,   incluindo   as   águas   minerais   e   as   águas   gaseificadas, adicionadas de açúcar ou de outros edulcorantes ou aromatizadas;4
22029100;Cerveja sem álcool;6
22029900;Outras;4
22030000;Cervejas de malte.;6
22041090;Outros;10
22042100;Em recipientes de capacidade não superior a 2 l;10
22042211;Em recipientes de capacidade não superior a 5 l;10
22042219;Outros;10
22042220;Mostos;10
22042910;Vinhos;10
22042920;Mostos;10
22043000;Outros mostos de uvas;10
22051000;Em recipientes de capacidade não superior a 2 l;15
22059000;Outros;15
22060010;Sidra;10
22060090;Outras;10
22071090;Outros;0
22072011;Com um teor de água inferior ou igual a 1 % vol;8
22072019;Outros;8
22072020;Aguardente;8
22082000;Aguardentes de vinho ou de bagaço de uvas;30
22083010;Com  um  teor  alcoólico,  em  volume,  superior  a  50 %  vol,  em recipientes de capacidade igual ou superior a 50 l;30
22083020;Em embalagens de capacidade inferior ou igual a 2 l;30
22083090;Outros;30
22084000;Rum    e    outras    aguardentes    provenientes    da    destilação,    após fermentação, de produtos da cana-de-açúcar;25
22085000;Gim e genebra;30
22086000;Vodca;30
22087000;Licores;30
22089000;Outros;30
22090000;Vinagres e seus sucedâneos obtidos a partir do ácido acético, para usos alimentares.;0
23011090;Outros;0
23012010;De peixes;0
23012090;Outros;0
23021000;De milho;0
23023010;Farelo;0
23023090;Outros;0
23024000;De outros cereais;0
23025000;De leguminosas;0
23031000;Resíduos da fabricação do amido e resíduos semelhantes;NT
23032000;Polpas de beterraba, bagaços de cana-de-açúcar e outros desperdícios da indústria do açúcar;NT
23033000;Borras e desperdícios da indústria da cerveja e das destilarias;NT
23040010;Farinhas e pellets;0
23040090;Outros;0
23050000;Tortas (Bagaços*) e  outros resíduos sólidos,  mesmo  triturados ou em pellets, da extração do óleo de amendoim.;0
23061000;De sementes de algodão;0
23062000;De linhaça (sementes de linho);0
23063010;Tortas, farinhas e pellets;0
23063090;Outros;0
23064100;Com baixo teor de ácido erúcico;0
23064900;Outros;0
23065000;De coco ou de copra;0
23066000;De nozes ou de amêndoas de palma (palmiste) (coconote);0
23069010;De germe de milho;0
23069090;Outros;0
23070000;Borras de vinho; tártaro em bruto.;NT
23080000;Matérias  vegetais  e  desperdícios  vegetais,  resíduos  e  subprodutos vegetais,  mesmo  em  pellets,  do  tipo  utilizado  na  alimentação  de animais, não especificados nem compreendidos noutras posições.;0
23091000;Alimentos para cães ou gatos, acondicionados para venda a retalho;10
23099010;Preparações  destinadas  a  fornecer  ao  animal  a  totalidade  dos elementos  nutritivos  necessários  para  uma  alimentação  diária racional e equilibrada (alimentos compostos completos);0
23099020;Preparações  à  base  de  sal  iodado,  farinha  de  ossos,  farinha  de concha, cobre e cobalto;0
23099030;Bolachas e biscoitos;10
23099040;Preparações que contenham diclazuril;0
23099050;Preparações  com  um  teor  de  cloridrato  de  ractopamina  igual  ou superior a 2 %, em peso, com suporte de farelo de soja;0
23099060;Preparações   que   contenham   xilanase   e   betagluconase,   com suporte de farinha de trigo;0
23099090;Outras;0
24011040;Em  folhas  secas,  com  um  conteúdo de  óleos  voláteis  superior  a 0,2 %, em peso, do tipo turco;NT
24011090;Outros;NT
24012010;Em folhas, sem secar nem fermentar;30
24012020;Em folhas secas ou fermentadas tipo capeiro;30
24012030;Em  folhas  secas  em  secador  de  ar  quente  (flue  cured),  do  tipo Virgínia;30
24012040;Em folhas secas (light air cured), do tipo Burley;30
24012090;Outros;30
24013000;Desperdícios de tabaco;NT
24021000;Charutos e cigarrilhas, que contenham tabaco;30
24022000;Cigarros que contenham tabaco;300
24029000;Outros;20
24031100;Tabaco para narguilé (cachimbo de água) mencionado na  Nota de subposição 1 do presente Capítulo;30
24031900;Outros;30
24039100;Tabaco “homogeneizado” ou “reconstituído”;30
24039910;Extratos e molhos;30
24039990;Outros;30
25010011;Sal marinho;NT
25010019;Outros;NT
25010020;Sal de mesa;NT
25010090;Outros;NT
25020000;Piritas de ferro não ustuladas.;NT
25030010;A granel;0
25030090;Outros;0
25041000;Em pó ou em escamas;NT
25049000;Outra;NT
25051000;Areias siliciosas e areias quartzosas;NT
25059000;Outras areias;NT
25061000;Quartzo;NT
25062000;Quartzitos;NT
25070010;Caulim (caulino);NT
25070090;Outros;NT
25081000;Bentonita;NT
25083000;Argilas refratárias;NT
25084010;Plásticas, com um teor de Fe2O3, em peso, inferior a 1,5 % e com perda por calcinação, em peso, superior a 12 %;NT
25084090;Outras;NT
25085000;Andaluzita, cianita e silimanita;NT
25086000;Mulita;NT
25087000;Barro cozido em pó (terra de chamotte) e terra de dinas;NT
25090000;Cré.;NT
25101090;Outros;NT
25102010;Fosfatos de cálcio naturais;NT
25102090;Outros;NT
25111000;Sulfato de bário natural (baritina);NT
25112000;Carbonato de bário natural (witherite);NT
25120000;Farinhas   siliciosas   fósseis   (por   exemplo,   kieselguhr,   tripolita, diatomita) e outras terras siliciosas análogas de densidade aparente não superior a 1, mesmo calcinadas.;NT
25131000;Pedra-pomes;NT
25132000;Esmeril, corindo natural, granada natural e outros abrasivos naturais;NT
25140000;Ardósia, mesmo desbastada ou simplesmente cortada à serra ou por outro meio, em blocos ou placas de forma quadrada ou retangular.;NT
25151100;Em bruto ou desbastados;NT
25152000;Granitos belgas e outras pedras calcárias de cantaria ou de construção; alabastro;NT
25161100;Em bruto ou desbastado;NT
25161200;Simplesmente  cortado  à  serra  ou  por  outro  meio,  em  blocos  ou placas de forma quadrada ou retangular;NT
25162000;Arenito;NT
25169000;Outras pedras de cantaria ou de construção;NT
25171000;Calhaus, cascalho, pedras britadas, do tipo normalmente utilizado em concreto (betão*) ou para empedramento de estradas, de vias férreas ou    outros   balastros,   seixos   rolados   e   sílex,   mesmo   tratados termicamente;NT
25172000;Macadame  de  escórias  de  altos-fornos,  de  outras  escórias  ou  de resíduos  industriais  semelhantes,  mesmo  que  contenham  matérias incluídas na subposição 2517.10;NT
25173000;Tarmacadame;NT
25174100;De mármore;NT
25174900;Outros;NT
25181000;Dolomita não calcinada nem sinterizada, denominada “crua”;NT
25182000;Dolomita calcinada ou sinterizada;NT
25183000;Aglomerados de dolomita;NT
25191000;Carbonato de magnésio natural (magnesita);NT
25199010;Magnésia eletrofundida;NT
25199090;Outros;NT
25202010;Moído, apto para uso odontológico;0
25202090;Outros;NT
25210000;Castinas;  pedras  calcárias  utilizadas  na  fabricação  de  cal  ou  de cimento.;NT
25221000;Cal viva;NT
25222000;Cal apagada;NT
25223000;Cal hidráulica;NT
25231000;Cimentos não pulverizados, denominados clinkers;4
25232100;Cimentos brancos, mesmo corados artificialmente;0
25232910;Cimento comum;0
25232990;Outros;0
25233000;Cimentos aluminosos;4
25239000;Outros cimentos hidráulicos;4
25241000;Crocidolita;NT
25249000;Outros;NT
25251000;Mica em bruto ou clivada em folhas ou lamelas irregulares (splittings);NT
25252000;Mica em pó;NT
25253000;Desperdícios de mica;NT
25261000;Não triturados nem em pó;NT
25262000;Triturados ou em pó;NT
25280000;Boratos  naturais  e  seus  concentrados  (calcinados  ou  não),  exceto boratos extraídos de salmouras naturais; ácido bórico natural com um teor máximo de 85 % de H3BO3, em produto seco.;NT
25291000;Feldspato;NT
25292100;Que contenha, em peso, 97 % ou menos de fluoreto de cálcio;NT
25292200;Que contenha, em peso, mais de 97 % de fluoreto de cálcio;NT
25293000;Leucita; nefelina e nefelina-sienito;NT
25301090;Outras;NT
25302000;Quieserita, epsomita (sulfatos de magnésio naturais);NT
25309010;Espodumênio;NT
25309020;Areia  de  zircônio  micronizada,  própria  para  a  preparação  de esmaltes cerâmicos;NT
25309030;Minerais de metais das terras raras;NT
25309040;Terras corantes;NT
25309090;Outras;NT
26011100;Não aglomerados;NT
26011290;Outros;NT
26012000;Piritas de ferro ustuladas (cinzas de piritas);NT
26020010;Aglomerados;NT
26020090;Outros;NT
26030010;Sulfetos;NT
26030090;Outros;NT
26040000;Minérios de níquel e seus concentrados.;NT
26050000;Minérios de cobalto e seus concentrados.;NT
26060011;Não calcinada;NT
26060012;Calcinada;NT
26060090;Outros;NT
26070000;Minérios de chumbo e seus concentrados.;NT
26080010;Sulfetos;NT
26080090;Outros;NT
26090000;Minérios de estanho e seus concentrados.;NT
26100010;Cromita;NT
26100090;Outros;NT
26110000;Minérios de tungstênio (volfrâmio) e seus concentrados.;NT
26121000;Minérios de urânio e seus concentrados;NT
26122000;Minérios de tório e seus concentrados;NT
26131090;Outros;NT
26139010;Molibdenita;NT
26139090;Outros;NT
26140010;Ilmenita;NT
26140090;Outros;NT
26151090;Outros;NT
26159000;Outros;NT
26161000;Minérios de prata e seus concentrados;NT
26169000;Outros;NT
26171000;Minérios de antimônio e seus concentrados;NT
26179000;Outros;NT
26180000;Escória de altos-fornos granulada (areia de escória) proveniente da fabricação de ferro fundido, ferro ou aço.;NT
26190000;Escórias   (exceto   escória   de   altos-fornos   granulada)   e   outros desperdícios da fabricação de ferro fundido, ferro ou aço.;NT
26201100;Mates de galvanização;NT
26201900;Outros;NT
26202100;Lamas (borras) de gasolina que contenham chumbo e lamas (borras) de compostos antidetonantes que contenham chumbo;NT
26202900;Outros;NT
26203000;Que contenham principalmente cobre;NT
26204000;Que contenham principalmente alumínio;NT
26206000;Que  contenham  arsênio,  mercúrio,  tálio  ou  suas  misturas,  do  tipo utilizado para extração de arsênio ou destes metais ou para fabricação dos seus compostos químicos;NT
26209100;Que contenham antimônio, berílio, cádmio, cromo ou suas misturas;NT
26209910;Que contenham principalmente titânio;NT
26209990;Outros;NT
26211000;Cinzas e resíduos provenientes da incineração de resíduos municipais;NT
26219010;Cinzas de origem vegetal;NT
26219090;Outras;NT
27011100;Antracita;NT
27011200;Hulha betuminosa;NT
27011900;Outras hulhas;NT
27012000;Briquetes, bolas em aglomerados e combustíveis sólidos semelhantes, obtidos a partir da hulha;NT
27021000;Linhitas, mesmo em pó, mas não aglomeradas;NT
27022000;Linhitas aglomeradas;NT
27030000;Turfa    (incluindo    a    turfa    para    cama    de    animais),    mesmo aglomerada.;NT
27040010;Coques;NT
27040090;Outros;NT
27050000;Gás   de   hulha,   gás   de   água,   gás   pobre   (gás   de   ar)   e   gases semelhantes,  exceto  gases  de  petróleo  e  outros  hidrocarbonetos gasosos.;NT
27060000;Alcatrões  de  hulha,  de  linhita  ou  de  turfa  e  outros  alcatrões minerais,    mesmo    desidratados    ou    parcialmente    destilados, incluindo os alcatrões reconstituídos.;NT
27071000;Benzol (benzeno);0
27072000;Toluol (tolueno);0
27073000;Xilol (xilenos);0
27074000;Naftaleno;0
27075000;Outras    misturas    de    hidrocarbonetos    aromáticos    que    destilem (incluindo  as  perdas)  uma  fração  igual  ou  superior  a  65 %,  em volume,  a  250 °C,  segundo  o  método  ISO  3405  (equivalente  ao método ASTM D 86);0
27079100;Óleos de creosoto;0
27079910;Cresóis;0
27079990;Outros;0
27081000;Breu;5
27082000;Coque de breu;5
27090010;De petróleo;NT
27090090;Outros;NT
27101241;Para petroquímica;NT
27101249;Outras;NT
27101251;De aviação;NT
27101259;Outras;NT
27101260;Mistura   de   hidrocarbonetos   acíclicos   e   cíclicos,   saturados, derivados  de  frações  de  petróleo,  contendo  em  peso,  menos  de 2 %,  de  hidrocarbonetos  aromáticos,  cuja  curva  de  destilação, segundo  o  método  ISO  3405  (equivalente  ao  método  ASTM  D 86), apresenta um ponto inicial mínimo de 70 °C e uma fração de destilado igual ou superior a 90 %, em volume, a 210 °C;8
27101290;Outros;8
27101911;De aviação;NT
27101919;Outros;NT
27101921;“Gasóleo” (óleo diesel);NT
27101922;Fuel-oil;NT
27101929;Outros;NT
27101931;Sem aditivos;NT
27101932;Com aditivos;NT
27101991;Óleos minerais brancos (óleos de vaselina ou de parafina);0
27101992;Líquidos para transmissões hidráulicas;8
27101993;Óleos para isolamento elétrico;8
27101994;Mistura   de   hidrocarbonetos   acíclicos   e   cíclicos,   saturados, derivados de frações de petróleo, contendo, em peso, menos de 2 %,  de  hidrocarbonetos  aromáticos,  que  destila,  segundo  o método  ISO  3405  (equivalente  ao  método  ASTM  D  86),  uma fração inferior a 90 %, em volume, a 210 °C com um ponto final máximo de 360 °C;8
27101999;Outros;8
27102000;Óleos de petróleo ou de minerais betuminosos (exceto óleos brutos) e preparações não especificadas nem compreendidas noutras posições, que contenham, como constituintes básicos, 70 % ou mais, em peso, de  óleos  de  petróleo  ou  de  minerais  betuminosos,  que  contenham biodiesel, exceto os resíduos de óleos;NT
27109100;Que contenham difenilas policloradas (PCB), terfenilas policloradas (PCT) ou difenilas polibromadas (PBB);0
27109900;Outros;0
27111100;Gás natural;NT
27111290;Outros;NT
27111300;Butanos;NT
27111400;Etileno, propileno, butileno e butadieno;NT
27111910;Gás liquefeito de petróleo (GLP);NT
27111990;Outros;NT
27112100;Gás natural;NT
27112910;Butanos;NT
27112990;Outros;NT
27121000;Vaselina;8
27122000;Parafina que contenha, em peso, menos de 0,75 % de óleo;0
27129000;Outros;0
27131100;Não calcinado;4
27131200;Calcinado;4
27132000;Betume de petróleo;0
27139000;Outros resíduos dos óleos de petróleo ou de minerais betuminosos;4
27141000;Xistos e areias betuminosos;NT
27149000;Outros;NT
27150000;Misturas betuminosas à base de asfalto ou de betume naturais, de betume  de  petróleo,  de  alcatrão  mineral  ou  de  breu  de  alcatrão mineral (por exemplo, mástiques betuminosos e cut-backs).;0
27160000;Energia elétrica.;NT
28011000;Cloro;0
28012010;Sublimado;0
28012090;Outros;0
28013000;Flúor; bromo;0
28020000;Enxofre sublimado ou precipitado; enxofre coloidal.;0
28030011;Negro de acetileno;0
28030019;Outros;0
28030090;Outros;0
28041000;Hidrogênio;0
28042100;Argônio (árgon);0
28042910;Hélio líquido;0
28042990;Outros;0
28043000;Nitrogênio (azoto);0
28044000;Oxigênio;0
28045000;Boro; telúrio;0
28046100;Que contenham, em peso, pelo menos 99,99 % de silício;0
28046900;Outro;0
28047010;Branco;0
28047020;Vermelho ou amorfo;0
28047030;Negro;0
28048000;Arsênio;0
28049000;Selênio;0
28051100;Sódio;0
28051200;Cálcio;0
28051910;Estrôncio;0
28051920;Bário;0
28051990;Outros;0
28053010;Liga de cério, com um teor de ferro inferior ou igual a 5 %, em peso (Mischmetal);0
28053090;Outros;0
28054000;Mercúrio;0
28062000;Ácido clorossulfúrico;0
28070010;Ácido sulfúrico;0
28070020;Ácido sulfúrico fumante (óleum);0
28080010;Ácido nítrico;0
28080020;Ácidos sulfonítricos;0
28091000;Pentóxido de difósforo;0
28092011;Com um teor de ferro inferior a 750 ppm;0
28092019;Outros;0
28092020;Ácidos metafosfóricos;0
28092030;Ácido pirofosfórico;0
28092090;Outros;0
28100010;Ácido ortobórico;0
28100090;Outros;0
28111100;Fluoreto de hidrogênio (ácido fluorídrico);0
28111200;Cianeto de hidrogênio (ácido cianídrico ou ácido hidrociânico);0
28111910;Ácido aminossulfônico (ácido sulfâmico);0
28111920;Ácido fosfônico (ácido fosforoso);0
28111930;Ácido perclórico;0
28111940;Fluorácidos e outros compostos de flúor;0
28111990;Outros;0
28112100;Dióxido de carbono;0
28112210;Obtido por precipitação química;0
28112220;Tipo aerogel;0
28112230;Gel de sílica;0
28112290;Outros;0
28112910;Dióxido de enxofre;0
28112990;Outros;0
28121100;Dicloreto de carbonila (fosgênio);0
28121200;Oxicloreto de fósforo;0
28121300;Tricloreto de fósforo;0
28121400;Pentacloreto de fósforo;0
28121500;Monocloreto de enxofre;0
28121600;Dicloreto de enxofre;0
28121700;Cloreto de tionila;0
28121911;Tricloreto de arsênio;0
28121919;Outros;0
28121920;Oxicloretos;0
28129000;Outros;0
28131000;Dissulfeto de carbono;0
28139010;Pentassulfeto de difósforo;0
28139090;Outros;0
28141000;Amoníaco anidro;0
28142000;Amoníaco em solução aquosa (amônia);0
28151100;Sólido;0
28151200;Em solução aquosa (lixívia de soda cáustica);0
28152000;Hidróxido de potássio (potassa cáustica);0
28153000;Peróxidos de sódio ou de potássio;0
28164010;Hidróxido de bário;0
28164090;Outros;0
28170010;Óxido de zinco (branco de zinco);0
28170020;Peróxido de zinco;0
28181090;Outros;0
28182010;Alumina calcinada;0
28182090;Outros;0
28183000;Hidróxido de alumínio;0
28191000;Trióxido de cromo;0
28199010;Óxidos;0
28199020;Hidróxidos;0
28201000;Dióxido de manganês;0
28209010;Óxido manganoso;0
28209020;Trióxido de dimanganês (sesquióxido de manganês);0
28209030;Tetraóxido de trimanganês (óxido salino de manganês);0
28209040;Heptaóxido de dimanganês (anidrido permangânico);0
28211090;Outros;0
28212000;Terras corantes;0
28220010;Tetraóxido de tricobalto (óxido salino de cobalto);0
28220090;Outros;0
28230010;Tipo anatase;0
28230090;Outros;0
28241000;Monóxido de chumbo (litargírio, massicote);0
28249010;Mínio (zarcão) e mínio-laranja (mine-orange);0
28249090;Outros;0
28252010;Óxido;0
28252020;Hidróxido;0
28253010;Pentóxido de divanádio;0
28253090;Outros;0
28254010;Óxido niqueloso;0
28254090;Outros;0
28255010;Óxido cúprico, com um teor de CuO igual ou superior a 98 %, em peso;0
28255090;Outros;0
28256010;Óxidos de germânio;0
28256020;Dióxido de zircônio;0
28257010;Trióxido de molibdênio;0
28257090;Outros;0
28258010;Trióxido de antimônio;0
28258090;Outros;0
28259010;Óxido de cádmio;0
28259020;Trióxido de tungstênio (volfrâmio);0
28259090;Outros;0
28261200;De alumínio;0
28261910;Trifluoreto de cromo;0
28261920;Fluoreto ácido de amônio;0
28261990;Outros;0
28263000;Hexafluoraluminato de sódio (criolita sintética);0
28269010;Fluoroaluminato de potássio;0
28269020;Fluorossilicatos de sódio ou de potássio;0
28269090;Outros;0
28271000;Cloreto de amônio;0
28272010;Com um teor de CaCl2  igual ou superior a 98 %, em peso, em base seca;0
28272090;Outros;0
28273110;Com um teor de MgCl2  inferior a 98 %, em peso, e de cálcio (Ca) inferior ou igual a 0,5 %, em peso;0
28273190;Outros;0
28273200;De alumínio;0
28273500;De níquel;0
28273910;De cobre I (cloreto cuproso ou monocloreto de cobre);0
28273920;De titânio;0
28273940;De zircônio;0
28273950;De antimônio;0
28273960;De lítio;0
28273970;De bismuto;0
28273991;De cádmio;0
28273992;De césio;0
28273993;De cromo;0
28273994;De estrôncio;0
28273995;De manganês;0
28273996;De ferro;0
28273997;De cobalto;0
28273998;De zinco;0
28273999;Outros;0
28274110;Oxicloretos;0
28274120;Hidroxicloretos;0
28274911;De bismuto;0
28274912;De zircônio;0
28274919;Outros;0
28274921;De alumínio;0
28274929;Outros;0
28275100;Brometos de sódio ou de potássio;0
28275900;Outros;0
28276011;De sódio;0
28276012;De potássio;0
28276019;Outros;0
28276021;De potássio;0
28276029;Outros;0
28281000;Hipoclorito de cálcio comercial e outros hipocloritos de cálcio;0
28289011;De sódio;0
28289019;Outros;0
28289020;Clorito de sódio;0
28289090;Outros;0
28291100;De sódio;0
28291910;De cálcio;0
28291920;De potássio;0
28291990;Outros;0
28299011;De sódio;0
28299012;De potássio;0
28299019;Outros;0
28299021;De sódio;0
28299022;De potássio;0
28299029;Outros;0
28299031;De potássio;0
28299032;De cálcio;0
28299039;Outros;0
28299040;Periodatos;0
28299050;Percloratos;0
28309011;De molibdênio IV (dissulfeto de molibdênio);0
28309012;De bário;0
28309013;De potássio;0
28309014;De chumbo;0
28309015;De estrôncio;0
28309016;De zinco;0
28309019;Outros;0
28309020;Polissulfetos;0
28319010;Ditionito de zinco;0
28319090;Outros;0
28321090;Outros;0
28322000;Outros sulfitos;0
28323010;De amônio;0
28323020;De sódio;0
28323090;Outros;0
28331190;Outros;0
28331900;Outros;0
28332100;De magnésio;0
28332200;De alumínio;0
28332400;De níquel;0
28332510;Cuproso;0
28332520;Cúprico;0
28332710;Com um teor de BaSO4  igual ou superior a 97,5 %, em peso;0
28332790;Outros;0
28332910;De antimônio;0
28332920;De lítio;0
28332930;De estrôncio;0
28332940;Sulfato ferroso;0
28332950;Neutro de chumbo;0
28332960;De cromo;0
28332970;De zinco;0
28332990;Outros;0
28333000;Alumes;0
28334010;De sódio;0
28334020;De amônio;0
28334090;Outros;0
28341090;Outros;0
28342110;Com um teor de KNO3  inferior ou igual a 98 %, em peso;0
28342190;Outros;0
28342910;De cálcio, com um teor de nitrogênio (azoto) inferior ou igual a 16 %, em peso;NT
28342930;De alumínio;0
28342940;De lítio;0
28342990;Outros;0
28352200;Mono ou dissódico;0
28352400;De potássio;0
28352500;Hidrogeno-ortofosfato de cálcio (fosfato dicálcico);0
28352600;Outros fosfatos de cálcio;0
28352910;De ferro;0
28352920;De cobalto;0
28352930;De cobre;0
28352940;De cromo;0
28352950;De estrôncio;0
28352960;De manganês;0
28352970;De triamônio;0
28352980;De trissódio;0
28352990;Outros;0
28353110;Grau  alimentício,  de  acordo  com  o  estabelecido  pela  Food  and Agriculture Organization - Organização Mundial da Saúde (FAO
- OMS) ou pelo Food Chemical Codex (FCC);0
28353190;Outros;0
28353910;Metafosfatos de sódio;0
28353920;Pirofosfatos de sódio;0
28353930;Pirofosfato de zinco;0
28353990;Outros;0
28362010;Anidro;0
28362090;Outros;0
28363000;Hidrogenocarbonato (bicarbonato) de sódio;0
28364000;Carbonatos de potássio;0
28365000;Carbonato de cálcio;0
28366010;Com um teor de BaCO3  igual ou superior a 98%, em peso;0
28366090;Outros;0
28369100;Carbonatos de lítio;0
28369200;Carbonato de estrôncio;0
28369911;De magnésio, de densidade aparente inferior a 200 kg/m3;0
28369912;De zircônio;0
28369913;De amônio comercial e outros carbonatos de amônio;0
28369919;Outros;0
28369920;Peroxocarbonatos (percarbonatos);0
28371100;De sódio;0
28371911;De potássio;0
28371912;De zinco;0
28371914;De cobre I (cianeto cuproso);0
28371915;De cobre II (cianeto cúprico);0
28371919;Outros;0
28371920;Oxicianetos;0
28372011;De sódio;0
28372012;De ferro II (ferrocianeto ferroso);0
28372019;Outros;0
28372021;De potássio;0
28372022;De ferro II (ferricianeto ferroso);0
28372023;De ferro III (ferricianeto férrico);0
28372029;Outros;0
28372090;Outros;0
28391100;Metassilicatos;0
28391900;Outros;0
28399010;De magnésio;0
28399020;De alumínio;0
28399030;De zircônio;0
28399040;De chumbo;0
28399050;De potássio;0
28399090;Outros;0
28401100;Anidro;0
28401900;Outro;0
28402000;Outros boratos;0
28403000;Peroxoboratos (perboratos);0
28413000;Dicromato de sódio;0
28415011;Cromato de amônio; dicromato de amônio;0
28415012;Cromato de potássio;0
28415013;Cromato de sódio;0
28415014;Dicromato de potássio;0
28415015;Cromato de zinco;0
28415016;Cromato de chumbo;0
28415019;Outros;0
28415020;Peroxocromatos;0
28416100;Permanganato de potássio;0
28416910;Manganitos;0
28416920;Manganatos;0
28416930;Permanganatos;0
28417010;De amônio;0
28417020;De sódio;0
28417090;Outros;0
28418010;De amônio;0
28418020;De chumbo;0
28418090;Outros;0
28419011;De chumbo;0
28419012;De bário ou de bismuto;0
28419013;De cálcio ou de estrôncio;0
28419014;De magnésio;0
28419015;De lantânio ou de neodímio;0
28419019;Outros;0
28419021;Ferrito de bário;0
28419022;Ferrito de estrôncio;0
28419029;Outros;0
28419030;Vanadatos;0
28419041;De bário;0
28419042;De bismuto;0
28419043;De cálcio;0
28419049;Outros;0
28419050;Plumbatos;0
28419060;Antimoniatos;0
28419070;Zincatos;0
28419081;De sódio;0
28419082;De magnésio;0
28419083;De bismuto;0
28419089;Outros;0
28419090;Outros;0
28421090;Outros;0
28429000;Outros;0
28431000;Metais preciosos no estado coloidal;0
28432100;Nitrato de prata;0
28432910;Vitelinato de prata;0
28432990;Outros;0
28433010;Sulfeto de ouro em dispersão de gelatina;0
28433090;Outros;0
28439011;Apresentados como medicamentos;0
28439019;Outros;0
28439090;Outros;0
28441000;Urânio  natural  e  seus  compostos;  ligas,  dispersões  (incluindo  os cermets),   produtos   cerâmicos   e   misturas   que   contenham   urânio natural ou compostos de urânio natural;0
28442000;Urânio  enriquecido  em  U235    e  seus  compostos;  plutônio  e  seus
compostos;   ligas,   dispersões   (incluindo   os   cermets),   produtos cerâmicos  e  misturas  que  contenham  urânio  enriquecido  em  U235, plutônio ou compostos destes produtos;0
28443000;Urânio   empobrecido   em   U235     e   seus   compostos;   tório   e   seus compostos;   ligas,   dispersões   (incluindo   os   cermets),   produtos
cerâmicos  e  misturas  que  contenham  urânio  empobrecido  em  U235, tório ou compostos destes produtos;0
28444010;Molibdênio  99  absorvido  em  alumina,  apto  para  a  obtenção  de Tecnécio 99 (reativo de diagnóstico para medicina nuclear);0
28444020;Cobalto 60;0
28444030;Iodo 131;0
28444090;Outros;0
28445000;Elementos  combustíveis  (cartuchos)  usados  (irradiados)  de  reatores nucleares;0
28451000;Água pesada (óxido de deutério);0
28459000;Outros;0
28461090;Outros;0
28469010;Óxido de praseodímio;0
28469020;Cloretos dos demais metais das terras raras;0
28469030;Gadopentetato de dimeglumina;0
28469090;Outros;0
28470000;Peróxido de hidrogênio (água oxigenada), mesmo solidificado com ureia.;0
28491000;De cálcio;0
28492000;De silício;0
28499010;De boro;0
28499020;De tântalo;0
28499030;De tungstênio (volfrâmio);0
28499090;Outros;0
28500010;Nitreto de boro;0
28500020;Silicieto de cálcio;0
28500090;Outros;0
28529000;Outros;0
28531000;Cloreto de cianogênio (clorociano);0
28539011;De alumínio;0
28539012;De magnésio;0
28539013;De cobre (fosfetos de cobre), contendo mais de 15 %, em peso, de fósforo;0
28539019;Outros;0
28539020;Cianamida e seus derivados metálicos;0
28539030;Sulfocloretos de fósforo;0
28539090;Outros;0
29011000;Saturados;0
29012100;Etileno;0
29012200;Propeno (propileno);0
29012300;Buteno (butileno) e seus isômeros;0
29012410;Buta-1,3-dieno;0
29012420;Isopreno;0
29012900;Outros;0
29021100;Cicloexano;0
29021910;Limoneno;0
29021990;Outros;0
29022000;Benzeno;0
29023000;Tolueno;0
29024100;o-Xileno;0
29024200;m-Xileno;0
29024300;p-Xileno;0
29024400;Mistura de isômeros do xileno;0
29025000;Estireno;0
29026000;Etilbenzeno;0
29027000;Cumeno;0
29029010;Difenila (1,1'-bifenila);0
29029020;Naftaleno;0
29029030;Antraceno;0
29029040;alfa-Metilestireno;0
29029090;Outros;0
29031200;Diclorometano (cloreto de metileno);0
29031300;Clorofórmio (triclorometano);0
